Product Name,Price,Rating,Product Link,Brand,Category,Discount,Reviews Count,Availability
HP 15 (i3 14th Gen) Intel Core 3 100U - (16 GB/512 GB SSD/Windows 11 Home) 15-fd0885TU Thin and Light ...,"₹55,670",3.8,https://www.flipkart.com/hp-15-i3-14th-gen-intel-core-3-100u-16-gb-512-gb-ssd-windows-11-home-15-fd0885tu-thin-light-laptop/p/itm661ed697fa9ca?pid=COMHK4F734GZWHFM&lid=LSTCOMHK4F734GZWHFMDTF4XZ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_65&otracker=search&fm=organic&iid=0e4a4e4e-9933-412a-bfd9-0a022d54f0b9.COMHK4F734GZWHFM.SEARCH&ppt=sp&ppn=sp&ssid=glhltqh9ow0000001781413756905&qH=312f91285e048e09&ov_redirect=true,HP,laptop,45,815,In Stock
Acer Aspire 3 Intel Celeron Dual Core - (8 GB/128 GB SSD/Windows 11 Home) A311-45 Thin and Light Lapto...,"₹29,990",4.5,https://www.flipkart.com/acer-aspire-3-intel-celeron-dual-core-8-gb-128-gb-ssd-windows-11-home-a311-45-thin-light-laptop/p/itmad38595c5a902?pid=COMH7NCZGGGWQC4W&lid=LSTCOMH7NCZGGGWQC4WQSQGVR&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_66&otracker=search&fm=organic&iid=0e4a4e4e-9933-412a-bfd9-0a022d54f0b9.COMH7NCZGGGWQC4W.SEARCH&ppt=sp&ppn=sp&ssid=glhltqh9ow0000001781413756905&qH=312f91285e048e09&ov_redirect=true,Acer,laptop,43,4285,In Stock
Lenovo 100e Chromebook Gen 4 MediaTek Kompanio 520 - (4 GB/32 GB EMMC Storage/Chrome OS) 100e Chromebo...,"₹16,298",3.8,https://www.flipkart.com/lenovo-100e-chromebook-gen-4-mediatek-kompanio-520-4-gb-32-gb-emmc-storage-chrome-os/p/itm041aea27f1885?pid=COMHA9FK8YXVUUWA&lid=LSTCOMHA9FK8YXVUUWAAREQMZ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_67&otracker=search&fm=organic&iid=0e4a4e4e-9933-412a-bfd9-0a022d54f0b9.COMHA9FK8YXVUUWA.SEARCH&ppt=sp&ppn=sp&ssid=glhltqh9ow0000001781413756905&qH=312f91285e048e09&ov_redirect=true,Lenovo,laptop,11,3771,In Stock
HP Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 15s-fq5330TU|15-fd0111TU Thin and...,"₹46,990",3.5,https://www.flipkart.com/hp-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-15s-fq5330tu-15-fd0111tu-thin-light-laptop/p/itm5b5f94f7b044c?pid=COMGXNZGJV3MEMWM&lid=LSTCOMGXNZGJV3MEMWMMNYA0K&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_68&otracker=search&fm=organic&iid=0e4a4e4e-9933-412a-bfd9-0a022d54f0b9.COMGXNZGJV3MEMWM.SEARCH&ppt=sp&ppn=sp&ssid=glhltqh9ow0000001781413756905&qH=312f91285e048e09&ov_redirect=true,HP,laptop,14,1140,In Stock
ASUS Expertbook P3 Metal High-performance processor with 1 Yr ADP Intel Core i5 13th Gen 13420H - (16 ...,"₹63,990",4.8,https://www.flipkart.com/asus-expertbook-p3-metal-high-performance-processor-1-yr-adp-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-p3405cva-ly0015ws-thin-light-laptop/p/itm09459c3a8fab7?pid=COMHB7VNHHRQYPFJ&lid=LSTCOMHB7VNHHRQYPFJ6FCSRI&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_69&otracker=search&fm=organic&iid=0e4a4e4e-9933-412a-bfd9-0a022d54f0b9.COMHB7VNHHRQYPFJ.SEARCH&ppt=sp&ppn=sp&ssid=glhltqh9ow0000001781413756905&qH=312f91285e048e09&ov_redirect=true,ASUS,laptop,23,266,In Stock
ASUS TUF Gaming A15 (2026) AMD Ryzen 7 170 - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA Ge...,"₹75,990",4.6,https://www.flipkart.com/asus-tuf-gaming-a15-2026-amd-ryzen-7-170-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-fa506ncq-hn006w-laptop/p/itm2a48b3e7ebd9c?pid=COMHHNH8ZRHTGJ7H&lid=LSTCOMHHNH8ZRHTGJ7H0I7LAZ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_70&otracker=search&fm=organic&iid=0e4a4e4e-9933-412a-bfd9-0a022d54f0b9.COMHHNH8ZRHTGJ7H.SEARCH&ppt=sp&ppn=sp&ssid=glhltqh9ow0000001781413756905&qH=312f91285e048e09&ov_redirect=true,ASUS,laptop,30,4647,In Stock
ASUS ROG Strix G16 (2026) AMD Ryzen 9 16 Core 8940HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/N...,"₹1,54,990",3.9,https://www.flipkart.com/asus-rog-strix-g16-2026-amd-ryzen-9-16-core-8940hx-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-5050-165-hz-g614ph-rv073ws-gaming-laptop/p/itm79a5501cd2465?pid=COMHMARKFTZY9ZHE&lid=LSTCOMHMARKFTZY9ZHELOGIPK&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_71&otracker=search&fm=organic&iid=0e4a4e4e-9933-412a-bfd9-0a022d54f0b9.COMHMARKFTZY9ZHE.SEARCH&ppt=sp&ppn=sp&ssid=glhltqh9ow0000001781413756905&qH=312f91285e048e09&ov_redirect=true,ASUS,laptop,31,3700,In Stock
ASUS Expertbook P1 High-performance processor with 1 Yr ADP Intel Core i7 13th Gen 13620H - (32 GB/512...,"₹73,990",4.3,https://www.flipkart.com/asus-expertbook-p1-high-performance-processor-1-yr-adp-intel-core-i7-13th-gen-13620h-32-gb-512-gb-ssd-windows-11-home-p1403cva-s60940ws-thin-light-laptop/p/itmc8b94112958cf?pid=COMH8Z2QT98FWRGH&lid=LSTCOMH8Z2QT98FWRGH3QRD3U&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_72&otracker=search&fm=organic&iid=0e4a4e4e-9933-412a-bfd9-0a022d54f0b9.COMH8Z2QT98FWRGH.SEARCH&ppt=sp&ppn=sp&ssid=glhltqh9ow0000001781413756905&qH=312f91285e048e09&ov_redirect=true,ASUS,laptop,38,397,In Stock
ASUS ExpertBook P1 (i7 14th Gen) with 1 Yr ADP Intel Core 7 240H - (16 GB/512 GB SSD/Windows 11 Home) ...,"₹74,990",4.6,https://www.flipkart.com/asus-expertbook-p1-i7-14th-gen-1-yr-adp-intel-core-7-240h-16-gb-512-gb-ssd-windows-11-home-p1503cva-s72083ws-laptop/p/itmd50a9106a8c6a?pid=COMHGYAFDQGAZG4J&lid=LSTCOMHGYAFDQGAZG4J0ERSIH&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_73&otracker=search&fm=organic&iid=179c6870-8000-40b0-8247-90762b4aa809.COMHGYAFDQGAZG4J.SEARCH&ppt=sp&ppn=sp&ssid=glhltqh9ow0000001781413756905&qH=312f91285e048e09&ov_redirect=true,ASUS,laptop,31,1483,In Stock
Acer Predator Helios Neo 16S AI Intel Core Ultra 7 255 HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graph...,"₹1,64,990",4.7,https://www.flipkart.com/acer-predator-helios-neo-16s-ai-intel-core-ultra-7-255-hx-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-5060-phn16s-71-gaming-laptop/p/itm928fc558f47b8?pid=COMHDT6GZZHHE93D&lid=LSTCOMHDT6GZZHHE93DX1SBK7&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_74&otracker=search&fm=organic&iid=179c6870-8000-40b0-8247-90762b4aa809.COMHDT6GZZHHE93D.SEARCH&ppt=sp&ppn=sp&ssid=glhltqh9ow0000001781413756905&qH=312f91285e048e09&ov_redirect=true,Acer,laptop,13,4997,In Stock
Acer Swift Neo Office 2024 + M365 Basic Intel Core Ultra 5 115U - (16 GB/512 GB SSD/Windows 11 Home) S...,"₹62,990",3.7,https://www.flipkart.com/acer-swift-neo-office-2024-m365-basic-intel-core-ultra-5-115u-16-gb-512-gb-ssd-windows-11-home-sfn14-54h-thin-light-laptop/p/itm336e8b0523178?pid=COMHFCR6Z9FAXPDG&lid=LSTCOMHFCR6Z9FAXPDG4ZSXU8&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_75&otracker=search&fm=organic&iid=179c6870-8000-40b0-8247-90762b4aa809.COMHFCR6Z9FAXPDG.SEARCH&ppt=sp&ppn=sp&ssid=glhltqh9ow0000001781413756905&qH=312f91285e048e09&ov_redirect=true,Acer,laptop,31,2239,In Stock
HP 15 (2024) AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 15-fc0500AU / 15-fc0154AU...,"₹51,999",4.6,https://www.flipkart.com/hp-15-2024-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-15-fc0500au-15-fc0154au-thin-light-laptop/p/itm341b4714ead99?pid=COMH56DFUBTUMXRH&lid=LSTCOMH56DFUBTUMXRHFNGCRA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_76&otracker=search&fm=organic&iid=179c6870-8000-40b0-8247-90762b4aa809.COMH56DFUBTUMXRH.SEARCH&ppt=sp&ppn=sp&ssid=glhltqh9ow0000001781413756905&qH=312f91285e048e09&ov_redirect=true,HP,laptop,6,96,In Stock
"ASUS Gaming V16 (2025) for Creator with Office 2024 + M365 Basic*, AI PC(i7 14th gen) Intel Core 7 240...","₹1,07,000",4.8,https://www.flipkart.com/asus-gaming-v16-2025-creator-office-2024-m365-basic-ai-pc-i7-14th-gen-intel-core-7-240h-16-gb-512-gb-ssd-windows-11-home-8-graphics-nvidia-geforce-rtx-5060-144-hz-v3607vm-rp057ws-laptop/p/itm959204c4ef748?pid=COMHDG7CHGHNZFGH&lid=LSTCOMHDG7CHGHNZFGHS1OSN2&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_77&otracker=search&fm=organic&iid=179c6870-8000-40b0-8247-90762b4aa809.COMHDG7CHGHNZFGH.SEARCH&ppt=sp&ppn=sp&ssid=glhltqh9ow0000001781413756905&qH=312f91285e048e09&ov_redirect=true,ASUS,laptop,29,2686,In Stock
HP Victus AMD Ryzen 7 Hexa Core 7445H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...,"₹67,990",4.4,https://www.flipkart.com/hp-victus-amd-ryzen-7-hexa-core-7445h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-rtx-144-hz-gaming-laptop-15-fb3123ax/p/itm4f0370c166800?pid=COMHJYF9FNBF3UEJ&lid=LSTCOMHJYF9FNBF3UEJZ0FCE2&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_78&otracker=search&fm=organic&iid=179c6870-8000-40b0-8247-90762b4aa809.COMHJYF9FNBF3UEJ.SEARCH&ppt=sp&ppn=sp&ssid=glhltqh9ow0000001781413756905&qH=312f91285e048e09&ov_redirect=true,HP,laptop,11,4024,In Stock
HP Victus Intel Core i5 13th Gen 13420 H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFo...,"₹79,990",3.8,https://www.flipkart.com/hp-victus-intel-core-i5-13th-gen-13420-h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3050-15-fa2196tx-gaming-laptop/p/itm44c5abe672c87?pid=COMHGWQESQN4BAHV&lid=LSTCOMHGWQESQN4BAHV3LCR1D&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_79&otracker=search&fm=organic&iid=179c6870-8000-40b0-8247-90762b4aa809.COMHGWQESQN4BAHV.SEARCH&ppt=sp&ppn=sp&ssid=glhltqh9ow0000001781413756905&qH=312f91285e048e09&ov_redirect=true,HP,laptop,34,3447,In Stock
"ASUS Vivobook 15, with Backlit Keyboard, Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Windows 11 H...","₹52,990",3.7,https://www.flipkart.com/asus-vivobook-15-backlit-keyboard-intel-core-i3-13th-gen-1315u-16-gb-512-gb-ssd-windows-11-home-x1504va-nj2325ws-x1504va-bq342ws-thin-light-laptop/p/itmb44a032e58491?pid=COMH9499CDEZTNHX&lid=LSTCOMH9499CDEZTNHX71LGZJ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_80&otracker=search&fm=organic&iid=179c6870-8000-40b0-8247-90762b4aa809.COMH9499CDEZTNHX.SEARCH&ppt=sp&ppn=sp&ssid=glhltqh9ow0000001781413756905&qH=312f91285e048e09&ov_redirect=true,ASUS,laptop,44,944,In Stock
ASUS Vivobook 15 (2025) with Office 2024 + M365 Basic* Intel Core i3 13th Gen - (8 GB/512 GB SSD/Windo...,"₹49,990",3.9,https://www.flipkart.com/asus-vivobook-15-2025-office-2024-m365-basic-intel-core-i3-13th-gen-8-gb-512-gb-ssd-windows-11-home-x1504va-d5321ws-thin-light-laptop/p/itma044347a6922b?pid=COMHGWQY66YNGVFK&lid=LSTCOMHGWQY66YNGVFK3DYHPJ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_81&otracker=search&fm=organic&iid=179c6870-8000-40b0-8247-90762b4aa809.COMHGWQY66YNGVFK.SEARCH&ppt=sp&ppn=sp&ssid=glhltqh9ow0000001781413756905&qH=312f91285e048e09&ov_redirect=true,ASUS,laptop,6,4955,In Stock
HP Victus AI AMD Ryzen 7 Octa Core 260 - (24 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce ...,"₹1,14,990",4.0,https://www.flipkart.com/hp-victus-ai-amd-ryzen-7-octa-core-260-24-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-5050-15-fb3185ax-gaming-laptop/p/itm08bbf58218363?pid=COMHDZVEE22P67WR&lid=LSTCOMHDZVEE22P67WR32U1SH&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_82&otracker=search&fm=organic&iid=179c6870-8000-40b0-8247-90762b4aa809.COMHDZVEE22P67WR.SEARCH&ppt=sp&ppn=sp&ssid=glhltqh9ow0000001781413756905&qH=312f91285e048e09&ov_redirect=true,HP,laptop,48,2265,In Stock
ASUS Chromebook CX15 Intel Celeron Dual Core N50 - (4 GB/128 GB EMMC Storage/Chrome OS) CX1505CTA-S702...,"₹21,990",4.2,https://www.flipkart.com/asus-chromebook-cx15-intel-celeron-dual-core-n50-4-gb-128-gb-emmc-storage-chrome-os-cx1505cta-s70257-laptop/p/itm4119a57f911bf?pid=COMHKQA34NZEYCRY&lid=LSTCOMHKQA34NZEYCRYGZAOYM&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_83&otracker=search&fm=organic&iid=179c6870-8000-40b0-8247-90762b4aa809.COMHKQA34NZEYCRY.SEARCH&ppt=sp&ppn=sp&ssid=glhltqh9ow0000001781413756905&qH=312f91285e048e09&ov_redirect=true,ASUS,laptop,41,4385,In Stock
Acer Aspire 15 AMD Ryzen 5 Hexa Core 7430U - (16 GB/512 GB SSD/Windows 11 Home) Aspire AS15-42 Thin an...,"₹57,990",4.3,https://www.flipkart.com/acer-aspire-15-amd-ryzen-5-hexa-core-7430u-16-gb-512-gb-ssd-windows-11-home-as15-42-thin-light-laptop/p/itmdaf15e01a1d1a?pid=COMH397XW36HUXB8&lid=LSTCOMH397XW36HUXB8LCSOPU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_84&otracker=search&fm=organic&iid=179c6870-8000-40b0-8247-90762b4aa809.COMH397XW36HUXB8.SEARCH&ppt=sp&ppn=sp&ssid=glhltqh9ow0000001781413756905&qH=312f91285e048e09&ov_redirect=true,Acer,laptop,25,592,In Stock
"ASUS Vivobook 14 (2025) with Office 2024 + M365 Basic*, Backlit Keyboard, Intel Core Ultra 5 225H - (1...","₹69,990",4.6,https://www.flipkart.com/asus-vivobook-14-2025-office-2024-m365-basic-backlit-keyboard-intel-core-ultra-5-225h-16-gb-1-tb-ssd-windows-11-home-x1407ca-ly1581ws-thin-light-laptop/p/itm3747a23544888?pid=COMHCQ5EAUHHZW4D&lid=LSTCOMHCQ5EAUHHZW4D98QIMR&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_85&otracker=search&fm=organic&iid=179c6870-8000-40b0-8247-90762b4aa809.COMHCQ5EAUHHZW4D.SEARCH&ppt=sp&ppn=sp&ssid=glhltqh9ow0000001781413756905&qH=312f91285e048e09&ov_redirect=true,ASUS,laptop,6,74,In Stock
HP OmniBook 5(Previously Pavilion) Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) 1...,"₹64,990",4.1,https://www.flipkart.com/hp-omnibook-5-previously-pavilion-intel-core-i5-13th-gen-1334u-16-gb-512-gb-ssd-windows-11-home-16-ba1123tu-thin-light-laptop/p/itm17c7ddcf83e55?pid=COMHA9GUP3FPVRJ2&lid=LSTCOMHA9GUP3FPVRJ2SKNIPP&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_86&otracker=search&fm=organic&iid=179c6870-8000-40b0-8247-90762b4aa809.COMHA9GUP3FPVRJ2.SEARCH&ppt=sp&ppn=sp&ssid=glhltqh9ow0000001781413756905&qH=312f91285e048e09&ov_redirect=true,HP,laptop,6,4358,In Stock
"HP Professional 14, Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Pro) 240 G10 Thin and ...","₹63,299",4.7,https://www.flipkart.com/hp-professional-14-intel-core-i5-13th-gen-1334u-16-gb-512-gb-ssd-windows-11-pro-240-g10-thin-light-laptop/p/itm84e8fe2d61b08?pid=COMHF8AFGVQEABHR&lid=LSTCOMHF8AFGVQEABHR23UT18&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_87&otracker=search&fm=organic&iid=179c6870-8000-40b0-8247-90762b4aa809.COMHF8AFGVQEABHR.SEARCH&ppt=sp&ppn=sp&ssid=glhltqh9ow0000001781413756905&qH=312f91285e048e09&ov_redirect=true,HP,laptop,39,3684,In Stock
HP 15s Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq5007TU Thin and Light La...,"₹48,905",4.3,https://www.flipkart.com/hp-15s-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-15s-fq5007tu-thin-light-laptop/p/itmd2ff5362367f2?pid=COMGKW2NSU4SPZSG&lid=LSTCOMGKW2NSU4SPZSGJJE2VG&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_88&otracker=search&fm=organic&iid=179c6870-8000-40b0-8247-90762b4aa809.COMGKW2NSU4SPZSG.SEARCH&ppt=sp&ppn=sp&ssid=glhltqh9ow0000001781413756905&qH=312f91285e048e09&ov_redirect=true,HP,laptop,34,2731,In Stock
Acer Aspire 3 Intel Celeron Dual Core - (8 GB/256 GB SSD/Windows 11 Home) A311-45 Thin and Light Lapto...,"₹32,990",3.7,https://www.flipkart.com/acer-aspire-3-intel-celeron-dual-core-8-gb-256-gb-ssd-windows-11-home-a311-45-thin-light-laptop/p/itm0a262382dc927?pid=COMHCC7ADKEWZPSJ&lid=LSTCOMHCC7ADKEWZPSJ9IZNXQ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_89&otracker=search&fm=organic&iid=179c6870-8000-40b0-8247-90762b4aa809.COMHCC7ADKEWZPSJ.SEARCH&ppt=sp&ppn=sp&ssid=glhltqh9ow0000001781413756905&qH=312f91285e048e09&ov_redirect=true,Acer,laptop,20,2944,In Stock
ASUS ExpertBook P1 (i3 14th Gen) with 1 Yr ADP Intel Core 3 14th Gen 100U - (8 GB/512 GB SSD/Windows 1...,"₹46,990",3.8,https://www.flipkart.com/asus-expertbook-p1-i3-14th-gen-1-yr-adp-intel-core-3-gen-100u-8-gb-512-gb-ssd-windows-11-home-p1403cva-s61821ws-thin-light-laptop/p/itm2be4c7e3b9728?pid=COMHGYAFPJ2BGX6H&lid=LSTCOMHGYAFPJ2BGX6HVGQ2CF&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_90&otracker=search&fm=organic&iid=179c6870-8000-40b0-8247-90762b4aa809.COMHGYAFPJ2BGX6H.SEARCH&ppt=sp&ppn=sp&ssid=glhltqh9ow0000001781413756905&qH=312f91285e048e09&ov_redirect=true,ASUS,laptop,44,2152,In Stock
"ASUS Vivobook 14 (2025) with Office 2024 + M365 Basic*, AI PC, Backlit Keyboard, Intel Core Ultra 5 22...","₹66,990",4.5,https://www.flipkart.com/asus-vivobook-14-2025-office-2024-m365-basic-ai-pc-backlit-keyboard-intel-core-ultra-5-225h-16-gb-512-gb-ssd-windows-11-home-x1407ca-ly102ws-thin-light-laptop/p/itm46931df73e192?pid=COMH89EBSHZAG9ZE&lid=LSTCOMH89EBSHZAG9ZEFVUQUB&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_91&otracker=search&fm=organic&iid=179c6870-8000-40b0-8247-90762b4aa809.COMH89EBSHZAG9ZE.SEARCH&ppt=sp&ppn=sp&ssid=glhltqh9ow0000001781413756905&qH=312f91285e048e09&ov_redirect=true,ASUS,laptop,22,575,In Stock
HP OmniBook 7 Aero (Previously Pavilion) AMD Ryzen AI 7 Octa Core AI 7 350 - (16 GB/512 GB SSD/Windows...,"₹79,625",4.6,https://www.flipkart.com/hp-omnibook-7-aero-previously-pavilion-amd-ryzen-ai-octa-core-350-16-gb-512-gb-ssd-windows-11-home-13-bg1456au-thin-light-laptop/p/itm0e77f01f6fad1?pid=COMHA9GUWFFBZZFG&lid=LSTCOMHA9GUWFFBZZFGOEVPT0&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_92&otracker=search&fm=organic&iid=179c6870-8000-40b0-8247-90762b4aa809.COMHA9GUWFFBZZFG.SEARCH&ppt=sp&ppn=sp&ssid=glhltqh9ow0000001781413756905&qH=312f91285e048e09&ov_redirect=true,HP,laptop,9,4382,In Stock
Lenovo IdeaPad Slim 3 with Microsoft 365 Basic + Office 2024 1Year ADP AMD Ryzen 5 40 - (16 GB/512 GB ...,"₹52,990",3.6,https://www.flipkart.com/lenovo-ideapad-slim-3-microsoft-365-basic-office-2024-1year-adp-amd-ryzen-5-40-16-gb-512-gb-ssd-windows-11-home-15amn8-laptop/p/itmab007bf5f82a8?pid=COMHHNNZKTNAND2A&lid=LSTCOMHHNNZKTNAND2AMY5PET&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&spotlightTagId=default_TrendingId_6bo%2Fb5g&srno=s_4_93&otracker=search&fm=organic&iid=179c6870-8000-40b0-8247-90762b4aa809.COMHHNNZKTNAND2A.SEARCH&ppt=sp&ppn=sp&ssid=glhltqh9ow0000001781413756905&qH=312f91285e048e09&ov_redirect=true,Lenovo,laptop,44,3046,In Stock
HP Essentials Intel Core 5 13th Gen 120U - (8 GB/1 TB SSD/Windows 11 Home) 15-FD0549TU Thin and Light ...,"₹58,990",4.0,https://www.flipkart.com/hp-essentials-intel-core-5-13th-gen-120u-8-gb-1-tb-ssd-windows-11-home-15-fd0549tu-thin-light-laptop/p/itm426d2307326b2?pid=COMHFKPVKEQZJYVX&lid=LSTCOMHFKPVKEQZJYVXGB0ABE&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_94&otracker=search&fm=organic&iid=179c6870-8000-40b0-8247-90762b4aa809.COMHFKPVKEQZJYVX.SEARCH&ppt=sp&ppn=sp&ssid=glhltqh9ow0000001781413756905&qH=312f91285e048e09&ov_redirect=true,HP,laptop,33,3748,In Stock
Lenovo Chromebook MediaTek Kompanio 520 - (4 GB/128 GB EMMC Storage/Chrome OS) 14M868 Chromebook,"₹22,990",3.8,https://www.flipkart.com/lenovo-chromebook-mediatek-kompanio-520-4-gb-128-gb-emmc-storage-chrome-os-14m868/p/itm4dc67999fe3de?pid=COMGSYYSHRSUEGMG&lid=LSTCOMGSYYSHRSUEGMGMC9HLZ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_95&otracker=search&fm=organic&iid=179c6870-8000-40b0-8247-90762b4aa809.COMGSYYSHRSUEGMG.SEARCH&ppt=sp&ppn=sp&ssid=glhltqh9ow0000001781413756905&qH=312f91285e048e09&ov_redirect=true,Lenovo,laptop,35,4722,In Stock
"ASUS Vivobook S14 (2025) with Office 2024 + M365 Basic*, AI PC, Backlit Keyboard, Intel Core Ultra 5 2...","₹73,990",4.8,https://www.flipkart.com/asus-vivobook-s14-2025-office-2024-m365-basic-ai-pc-backlit-keyboard-intel-core-ultra-5-225h-16-gb-512-gb-ssd-windows-11-home-s3407ca-ly057ws-thin-light-laptop/p/itma23ab93a3f665?pid=COMH9SJ9DFFGUEHU&lid=LSTCOMH9SJ9DFFGUEHUIENBGB&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_96&otracker=search&fm=organic&iid=179c6870-8000-40b0-8247-90762b4aa809.COMH9SJ9DFFGUEHU.SEARCH&ppt=sp&ppn=sp&ssid=glhltqh9ow0000001781413756905&qH=312f91285e048e09&ov_redirect=true,ASUS,laptop,30,4741,In Stock
"ASUS Vivobook S16 OLED (2025) with Backlit Keyboard, Metal Body*, Snapdragon X - (16 GB/512 GB SSD/Win...","₹69,990",4.8,https://www.flipkart.com/asus-vivobook-s16-oled-2025-backlit-keyboard-metal-body-snapdragon-x-16-gb-512-gb-ssd-windows-11-home-s3607qa-sh074ws-thin-light-laptop/p/itmd39a6d98d64c0?pid=COMHCQ5EVGKWZ9MR&lid=LSTCOMHCQ5EVGKWZ9MRGGDQJY&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_97&otracker=search&fm=organic&iid=be112d76-c01e-473f-a59e-543331304e45.COMHCQ5EVGKWZ9MR.SEARCH&ppt=sp&ppn=sp&ssid=glhltqh9ow0000001781413756905&qH=312f91285e048e09&ov_redirect=true,ASUS,laptop,11,356,In Stock
"ASUS Vivobook 15 (2026) with Office 2024 + M365 Basic*, AMD Ryzen 7 Octa Core 170 - (16 GB/512 GB SSD/...","₹70,890",4.2,https://www.flipkart.com/asus-vivobook-15-2026-office-2024-m365-basic-amd-ryzen-7-octa-core-170-16-gb-512-gb-ssd-windows-11-home-m1502naq-bq121ws-thin-light-laptop/p/itmfd4d7978b0424?pid=COMHJJ2HRFHC6RYT&lid=LSTCOMHJJ2HRFHC6RYTPCHEIZ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_98&otracker=search&fm=organic&iid=be112d76-c01e-473f-a59e-543331304e45.COMHJJ2HRFHC6RYT.SEARCH&ppt=sp&ppn=sp&ssid=glhltqh9ow0000001781413756905&qH=312f91285e048e09&ov_redirect=true,ASUS,laptop,29,848,In Stock
